#EXPORTTYPE:                 ,DATA ALL                                                      
#FILE:                       ,PYRO_MDF_30_900_N2_30Kmin_recal_02.ngb-ds3                    
#FORMAT:                     ,NETZSCH5                                                      
#FTYPE:                      ,ANSI                                                          
#IDENTITY:                   ,pyro_30_900_N2_30Kmin_02                                      
#DECIMAL:                    ,POINT                                                         
#SEPARATOR:                  ,COMMA                                                         
#MTYPE:                      ,DSC                                                           
#INSTRUMENT:                 ,NETZSCH STA 449F3                                             
#PROJECT:                    ,pyroboard                                                     
#DATE/TIME:                  ,19.02.2021 18:19:38 (UTC+1)                                   
#CORR. FILE:                 ,Correction for method PYROBOARD_30_900_N2_30Kmin_Recal_cooling
#TEMPCAL:                    ,06-01-2021 09:50                                              
#SENSITIVITY:                ,06-01-2021 10:22                                              
#LABORATORY:                 ,TUPO                                                          
#OPERATOR:                   ,LH                                                            
#REMARK:                     ,                                                              
#SAMPLE:                     ,pyro_30_900_N2_30Kmin_02                                      
#SAMPLE MASS /mg:            ,10.3487                                                       
#MATERIAL:                   ,MDF                                                           
#REFERENCE:                  ,-----                                                         
#REFERENCE MASS /mg:         ,0                                                             
#TYPE OF CRUCIBLE:           ,Al2O3 85 µl, open                                             
#SAMPLE CRUCIBLE MASS /mg:   ,132.8318                                                      
#REFERENCE CRUCIBLE MASS /mg:,136.50                                                        
#DSC RANGE /µV:              ,5000                                                          
#TG RANGE /mg:               ,35000                                                         
#TAU-R:                      ,---                                                           
#CORR. CODE:                 ,020                                                           
#EXO:                        ,-1                                                            
#RANGE:                      ,30°C/30.0(K/min)/900°C                                        
#SEGMENT:                    ,S2/4                                                          
#SEG. 2:                     ,30°C/30.0(K/min)/900°C                                        

##Temp./°C,Time/min,DSC/(mW/mg),Mass/%,Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),Sensit./(uV/mW)
802.19702,30.75000,     -0.22918, 22.34064,50.00000,20.00000,2.99261
802.49701,30.76000,     -0.22978, 22.34064,50.00000,20.00000,2.99186
802.79797,30.77000,     -0.23018, 22.34064,50.00000,20.00000,2.99112
803.09900,30.78000,     -0.23078, 22.33416,50.00000,20.00000,2.99037
803.39801,30.79000,     -0.23133, 22.32769,50.00000,20.00000,2.98963
803.69897,30.80000,     -0.23159, 22.32769,50.00000,20.00000,2.98888
804.00299,30.81000,     -0.23239, 22.32769,50.00000,20.00000,2.98813
804.29999,30.82000,     -0.23262, 22.32121,50.00000,20.00000,2.98739
804.60101,30.83000,     -0.23351, 22.31474,50.00000,20.00000,2.98665
804.90100,30.84000,     -0.23406, 22.31474,50.00000,20.00000,2.98590
805.20300,30.85000,     -0.23481, 22.32121,50.00000,20.00000,2.98516
805.50403,30.86000,     -0.23537, 22.32769,50.00000,20.00000,2.98441
805.80402,30.87000,     -0.23590, 22.32769,50.00000,20.00000,2.98367
806.10400,30.88000,     -0.23637, 22.32769,50.00000,20.00000,2.98293
806.40198,30.89000,     -0.23703, 22.32121,50.00000,20.00000,2.98219
806.70599,30.90000,     -0.23775, 22.31474,50.00000,20.00000,2.98144
807.00702,30.91000,     -0.23836, 22.31474,50.00000,20.00000,2.98069
807.30402,30.92000,     -0.23906, 22.31474,50.00000,20.00000,2.97996
807.60797,30.93000,     -0.23979, 22.31474,50.00000,20.00000,2.97921
807.90900,30.94000,     -0.24032, 22.31474,50.00000,20.00000,2.97846
808.20697,30.95000,     -0.24087, 22.31474,50.00000,20.00000,2.97773
808.50800,30.96000,     -0.24177, 22.30498,50.00000,20.00000,2.97698
808.80902,30.97000,     -0.24278, 22.30170,50.00000,20.00000,2.97624
809.10699,30.98000,     -0.24343, 22.30170,50.00000,20.00000,2.97550
809.40997,30.99000,     -0.24416, 22.30170,50.00000,20.00000,2.97475
809.70898,31.00000,     -0.24467, 22.30170,50.00000,20.00000,2.97402
810.01202,31.01000,     -0.24530, 22.30170,50.00000,20.00000,2.97327
810.31097,31.02000,     -0.24583, 22.30170,50.00000,20.00000,2.97253
810.61200,31.03000,     -0.24671, 22.30170,50.00000,20.00000,2.97179
810.91199,31.04000,     -0.24754, 22.29522,50.00000,20.00000,2.97105
811.21198,31.05000,     -0.24847, 22.28875,50.00000,20.00000,2.97031
811.51300,31.06000,     -0.24921, 22.28875,50.00000,20.00000,2.96956
811.81403,31.07000,     -0.24976, 22.28875,50.00000,20.00000,2.96882
812.11499,31.08000,     -0.25050, 22.27908,50.00000,20.00000,2.96808
812.41498,31.09000,     -0.25111, 22.27474,50.00000,20.00000,2.96734
812.71503,31.10000,     -0.25167, 22.27474,50.00000,20.00000,2.96660
813.01501,31.11000,     -0.25240, 22.27474,50.00000,20.00000,2.96586
813.31702,31.12000,     -0.25321, 22.26498,50.00000,20.00000,2.96512
813.61700,31.13000,     -0.25407, 22.26179,50.00000,20.00000,2.96438
813.91998,31.14000,     -0.25503, 22.26826,50.00000,20.00000,2.96363
814.21899,31.15000,     -0.25591, 22.27474,50.00000,20.00000,2.96289
814.52100,31.16000,     -0.25667, 22.27474,50.00000,20.00000,2.96215
814.82098,31.17000,     -0.25719, 22.27474,50.00000,20.00000,2.96141
815.12097,31.18000,     -0.25795, 22.27474,50.00000,20.00000,2.96067
815.41998,31.19000,     -0.25881, 22.27474,50.00000,20.00000,2.95994
815.72101,31.20000,     -0.25967, 22.27474,50.00000,20.00000,2.95920
816.01898,31.21000,     -0.26041, 22.28450,50.00000,20.00000,2.95846
816.32202,31.22000,     -0.26125, 22.28768,50.00000,20.00000,2.95772
816.62299,31.23000,     -0.26171, 22.27792,50.00000,20.00000,2.95698
816.91998,31.24000,     -0.26260, 22.27474,50.00000,20.00000,2.95625
817.22400,31.25000,     -0.26341, 22.27474,50.00000,20.00000,2.95550
817.52197,31.26000,     -0.26428, 22.27474,50.00000,20.00000,2.95477
817.82397,31.27000,     -0.26527, 22.27474,50.00000,20.00000,2.95403
818.12299,31.28000,     -0.26616, 22.27474,50.00000,20.00000,2.95329
818.42401,31.29000,     -0.26692, 22.26826,50.00000,20.00000,2.95255
818.72302,31.30000,     -0.26766, 22.26179,50.00000,20.00000,2.95182
819.02600,31.31000,     -0.26835, 22.26179,50.00000,20.00000,2.95107
819.32501,31.32000,     -0.26937, 22.26179,50.00000,20.00000,2.95034
819.62500,31.33000,     -0.27031, 22.26179,50.00000,20.00000,2.94960
819.92603,31.34000,     -0.27111, 22.25850,50.00000,20.00000,2.94886
820.22498,31.35000,     -0.27182, 22.24874,50.00000,20.00000,2.94813
820.52502,31.36000,     -0.27269, 22.24874,50.00000,20.00000,2.94739
820.82800,31.37000,     -0.27359, 22.25531,50.00000,20.00000,2.94665
821.12799,31.38000,     -0.27441, 22.26179,50.00000,20.00000,2.94591
821.42902,31.39000,     -0.27510, 22.25860,50.00000,20.00000,2.94517
821.72998,31.40000,     -0.27595, 22.24884,50.00000,20.00000,2.94443
822.02899,31.41000,     -0.27654, 22.24884,50.00000,20.00000,2.94370
822.33197,31.42000,     -0.27734, 22.24884,50.00000,20.00000,2.94296
822.63202,31.43000,     -0.27808, 22.24884,50.00000,20.00000,2.94222
822.93201,31.44000,     -0.27905, 22.24884,50.00000,20.00000,2.94149
823.23297,31.45000,     -0.27983, 22.24884,50.00000,20.00000,2.94075
823.53400,31.46000,     -0.28067, 22.23918,50.00000,20.00000,2.94001
823.83301,31.47000,     -0.28129, 22.23589,50.00000,20.00000,2.93928
824.13599,31.48000,     -0.28204, 22.23589,50.00000,20.00000,2.93854
824.43500,31.49000,     -0.28277, 22.23589,50.00000,20.00000,2.93780
824.73602,31.50000,     -0.28351, 22.23908,50.00000,20.00000,2.93707
825.03802,31.51000,     -0.28429, 22.24884,50.00000,20.00000,2.93633
825.33698,31.52000,     -0.28486, 22.24884,50.00000,20.00000,2.93560
825.64001,31.53000,     -0.28589, 22.24884,50.00000,20.00000,2.93485
825.93799,31.54000,     -0.28661, 22.24884,50.00000,20.00000,2.93413
826.24200,31.55000,     -0.28520, 22.24236,50.00000,20.00000,2.93338
826.54199,31.56000,     -0.28243, 22.23589,50.00000,20.00000,2.93265
826.84399,31.57000,     -0.28132, 22.23589,50.00000,20.00000,2.93191
827.14301,31.58000,     -0.28127, 22.23589,50.00000,20.00000,2.93118
827.44397,31.59000,     -0.28116, 22.23589,50.00000,20.00000,2.93044
827.74298,31.60000,     -0.28103, 22.23589,50.00000,20.00000,2.92971
828.04498,31.61000,     -0.28105, 22.23260,50.00000,20.00000,2.92897
828.34497,31.62000,     -0.28122, 22.22294,50.00000,20.00000,2.92824
828.64398,31.63000,     -0.28172, 22.22294,50.00000,20.00000,2.92751
828.94702,31.64000,     -0.28230, 22.22294,50.00000,20.00000,2.92677
829.24500,31.65000,     -0.28274, 22.22294,50.00000,20.00000,2.92604
829.54901,31.66000,     -0.28322, 22.21318,50.00000,20.00000,2.92530
829.84698,31.67000,     -0.28352, 22.20999,50.00000,20.00000,2.92457
830.14899,31.68000,     -0.28407, 22.20999,50.00000,20.00000,2.92383
830.45300,31.69000,     -0.28457, 22.20999,50.00000,20.00000,2.92309
830.74799,31.70000,     -0.28517, 22.20999,50.00000,20.00000,2.92237
831.04901,31.71000,     -0.28562, 22.20999,50.00000,20.00000,2.92163
831.35199,31.72000,     -0.28635, 22.20999,50.00000,20.00000,2.92089
831.65302,31.73000,     -0.28700, 22.20352,50.00000,20.00000,2.92016
831.95001,31.74000,     -0.28773, 22.20342,50.00000,20.00000,2.91943
832.25403,31.75000,     -0.28826, 22.20990,50.00000,20.00000,2.91869
832.55200,31.76000,     -0.28893, 22.20990,50.00000,20.00000,2.91797
832.85303,31.77000,     -0.28987, 22.20990,50.00000,20.00000,2.91723
833.15399,31.78000,     -0.29054, 22.20990,50.00000,20.00000,2.91650
833.45599,31.79000,     -0.29135, 22.20990,50.00000,20.00000,2.91576
833.75299,31.80000,     -0.29206, 22.20990,50.00000,20.00000,2.91504
834.05603,31.81000,     -0.29304, 22.20023,50.00000,20.00000,2.91430
834.35498,31.82000,     -0.29377, 22.19695,50.00000,20.00000,2.91357
834.65698,31.83000,     -0.29468, 22.19695,50.00000,20.00000,2.91284
834.95697,31.84000,     -0.29531, 22.19695,50.00000,20.00000,2.91210
835.25702,31.85000,     -0.29582, 22.19695,50.00000,20.00000,2.91137
835.55603,31.86000,     -0.29655, 22.19695,50.00000,20.00000,2.91064
835.85699,31.87000,     -0.29726, 22.19047,50.00000,20.00000,2.90991
836.15698,31.88000,     -0.29807, 22.19376,50.00000,20.00000,2.90918
836.45697,31.89000,     -0.29883, 22.19695,50.00000,20.00000,2.90845
836.75897,31.90000,     -0.29971, 22.19695,50.00000,20.00000,2.90772
837.05798,31.91000,     -0.30063, 22.19695,50.00000,20.00000,2.90699
837.35797,31.92000,     -0.30154, 22.19695,50.00000,20.00000,2.90626
837.65900,31.93000,     -0.30276, 22.19695,50.00000,20.00000,2.90553
837.96100,31.94000,     -0.30367, 22.19047,50.00000,20.00000,2.90479
838.25897,31.95000,     -0.30453, 22.18400,50.00000,20.00000,2.90407
838.55798,31.96000,     -0.30542, 22.18400,50.00000,20.00000,2.90334
838.85999,31.97000,     -0.30631, 22.18400,50.00000,20.00000,2.90260
839.15900,31.98000,     -0.30682, 22.18400,50.00000,20.00000,2.90188
839.46100,31.99000,     -0.30730, 22.17753,50.00000,20.00000,2.90114
839.76001,32.00000,     -0.30791, 22.17105,50.00000,20.00000,2.90042
840.05798,32.01000,     -0.30845, 22.17105,50.00000,20.00000,2.89969
840.35901,32.02000,     -0.30937, 22.17105,50.00000,20.00000,2.89896
840.65997,32.03000,     -0.31031, 22.17105,50.00000,20.00000,2.89823
840.95898,32.04000,     -0.31113, 22.16777,50.00000,20.00000,2.89750
841.26099,32.05000,     -0.31184, 22.15810,50.00000,20.00000,2.89677
841.56097,32.06000,     -0.31261, 22.15810,50.00000,20.00000,2.89604
841.85999,32.07000,     -0.31350, 22.15810,50.00000,20.00000,2.89531
842.15900,32.08000,     -0.31434, 22.16458,50.00000,20.00000,2.89459
842.46399,32.09000,     -0.31496, 22.16458,50.00000,20.00000,2.89385
842.76300,32.10000,     -0.31555, 22.16458,50.00000,20.00000,2.89312
843.06299,32.11000,     -0.31614, 22.16458,50.00000,20.00000,2.89239
843.36401,32.12000,     -0.31678, 22.16458,50.00000,20.00000,2.89166
843.66302,32.13000,     -0.31930, 22.15482,50.00000,20.00000,2.89094
843.96198,32.14000,     -0.32688, 22.15163,50.00000,20.00000,2.89021
844.26501,32.15000,     -0.32804, 22.15491,50.00000,20.00000,2.88948
844.56299,32.16000,     -0.32868, 22.15810,50.00000,20.00000,2.88875
844.86298,32.17000,     -0.32935, 22.15810,50.00000,20.00000,2.88803
845.16302,32.18000,     -0.33051, 22.15153,50.00000,20.00000,2.88730
845.46198,32.19000,     -0.33107, 22.14506,50.00000,20.00000,2.88658
845.76099,32.20000,     -0.33139, 22.14506,50.00000,20.00000,2.88585
846.06299,32.21000,     -0.33203, 22.14506,50.00000,20.00000,2.88512
846.36298,32.22000,     -0.33281, 22.14506,50.00000,20.00000,2.88439
846.66101,32.23000,     -0.33350, 22.15153,50.00000,20.00000,2.88367
846.96198,32.24000,     -0.33431, 22.15482,50.00000,20.00000,2.88294
847.26501,32.25000,     -0.33465, 22.14506,50.00000,20.00000,2.88221
847.56299,32.26000,     -0.33542, 22.14506,50.00000,20.00000,2.88148
847.86200,32.27000,     -0.33617, 22.14506,50.00000,20.00000,2.88076
848.16400,32.28000,     -0.33702, 22.14506,50.00000,20.00000,2.88003
848.46503,32.29000,     -0.33793, 22.14506,50.00000,20.00000,2.87930
848.76398,32.30000,     -0.33868, 22.14506,50.00000,20.00000,2.87858
849.06403,32.31000,     -0.33935, 22.15153,50.00000,20.00000,2.87785
849.36700,32.32000,     -0.33993, 22.15810,50.00000,20.00000,2.87712
849.66199,32.33000,     -0.34070, 22.15810,50.00000,20.00000,2.87640
849.96399,32.34000,     -0.34151, 22.15810,50.00000,20.00000,2.87567
850.26398,32.35000,     -0.34226, 22.15810,50.00000,20.00000,2.87495
850.56403,32.36000,     -0.34304, 22.15163,50.00000,20.00000,2.87422
850.86401,32.37000,     -0.34379, 22.14515,50.00000,20.00000,2.87349
851.16400,32.38000,     -0.34478, 22.14515,50.00000,20.00000,2.87277
851.46698,32.39000,     -0.34566, 22.15482,50.00000,20.00000,2.87204
851.76703,32.40000,     -0.34629, 22.15810,50.00000,20.00000,2.87131
852.06799,32.41000,     -0.34704, 22.15810,50.00000,20.00000,2.87058
852.36603,32.42000,     -0.34790, 22.15810,50.00000,20.00000,2.86986
852.66699,32.43000,     -0.34876, 22.15491,50.00000,20.00000,2.86914
852.96802,32.44000,     -0.34988, 22.14515,50.00000,20.00000,2.86841
853.26599,32.45000,     -0.35102, 22.14515,50.00000,20.00000,2.86769
853.56799,32.46000,     -0.35175, 22.14515,50.00000,20.00000,2.86696
853.86902,32.47000,     -0.35238, 22.14515,50.00000,20.00000,2.86623
854.16803,32.48000,     -0.35298, 22.14515,50.00000,20.00000,2.86551
854.46899,32.49000,     -0.35346, 22.14515,50.00000,20.00000,2.86478
854.76703,32.50000,     -0.35442, 22.14515,50.00000,20.00000,2.86406
855.06799,32.51000,     -0.35521, 22.13539,50.00000,20.00000,2.86334
855.36700,32.52000,     -0.35605, 22.13221,50.00000,20.00000,2.86261
855.66803,32.53000,     -0.35712, 22.13221,50.00000,20.00000,2.86189
855.96698,32.54000,     -0.35795, 22.13221,50.00000,20.00000,2.86117
856.26703,32.55000,     -0.35856, 22.13221,50.00000,20.00000,2.86044
856.56897,32.56000,     -0.35924, 22.13221,50.00000,20.00000,2.85971
856.86700,32.57000,     -0.35951, 22.13221,50.00000,20.00000,2.85899
857.16498,32.58000,     -0.36035, 22.12573,50.00000,20.00000,2.85827
857.46600,32.59000,     -0.36137, 22.11926,50.00000,20.00000,2.85755
857.76501,32.60000,     -0.36190, 22.11926,50.00000,20.00000,2.85683
858.06500,32.61000,     -0.36269, 22.11926,50.00000,20.00000,2.85610
858.36401,32.62000,     -0.36376, 22.11926,50.00000,20.00000,2.85538
858.66199,32.63000,     -0.36460, 22.11926,50.00000,20.00000,2.85466
858.96198,32.64000,     -0.36534, 22.11926,50.00000,20.00000,2.85394
859.26300,32.65000,     -0.36608, 22.11926,50.00000,20.00000,2.85322
859.56403,32.66000,     -0.36695, 22.11916,50.00000,20.00000,2.85249
859.86200,32.67000,     -0.36792, 22.11926,50.00000,20.00000,2.85177
860.15997,32.68000,     -0.36871, 22.11926,50.00000,20.00000,2.85105
860.46002,32.69000,     -0.36958, 22.11926,50.00000,20.00000,2.85033
860.76099,32.70000,     -0.37035, 22.11926,50.00000,20.00000,2.84961
861.06000,32.71000,     -0.37122, 22.11926,50.00000,20.00000,2.84889
861.35999,32.72000,     -0.37188, 22.11597,50.00000,20.00000,2.84816
861.65997,32.73000,     -0.37247, 22.10621,50.00000,20.00000,2.84744
861.95801,32.74000,     -0.37326, 22.10621,50.00000,20.00000,2.84672
862.25598,32.75000,     -0.37398, 22.10621,50.00000,20.00000,2.84601
862.55798,32.76000,     -0.37524, 22.10940,50.00000,20.00000,2.84528
862.85602,32.77000,     -0.37614, 22.11916,50.00000,20.00000,2.84456
863.15698,32.78000,     -0.37704, 22.11916,50.00000,20.00000,2.84384
863.45697,32.79000,     -0.37817, 22.11597,50.00000,20.00000,2.84312
863.75800,32.80000,     -0.37881, 22.10621,50.00000,20.00000,2.84239
864.05603,32.81000,     -0.37955, 22.10621,50.00000,20.00000,2.84167
864.35699,32.82000,     -0.38079, 22.10621,50.00000,20.00000,2.84095
864.65601,32.83000,     -0.38151, 22.10621,50.00000,20.00000,2.84023
864.95697,32.84000,     -0.38223, 22.10621,50.00000,20.00000,2.83951
865.25702,32.85000,     -0.38326, 22.09974,50.00000,20.00000,2.83878
865.55701,32.86000,     -0.38422, 22.09326,50.00000,20.00000,2.83806
865.85797,32.87000,     -0.38478, 22.09326,50.00000,20.00000,2.83734
866.15601,32.88000,     -0.38561, 22.09326,50.00000,20.00000,2.83662
866.45502,32.89000,     -0.38654, 22.09326,50.00000,20.00000,2.83590
866.75500,32.90000,     -0.38726, 22.09326,50.00000,20.00000,2.83518
867.05499,32.91000,     -0.38801, 22.09326,50.00000,20.00000,2.83446
867.35400,32.92000,     -0.38800, 22.09326,50.00000,20.00000,2.83374
867.65698,32.93000,     -0.38829, 22.09655,50.00000,20.00000,2.83302
867.95398,32.94000,     -0.38927, 22.10621,50.00000,20.00000,2.83230
868.25299,32.95000,     -0.39012, 22.10621,50.00000,20.00000,2.83158
868.55402,32.96000,     -0.39103, 22.10621,50.00000,20.00000,2.83086
868.85199,32.97000,     -0.39178, 22.09974,50.00000,20.00000,2.83015
869.15503,32.98000,     -0.39258, 22.09326,50.00000,20.00000,2.82942
869.45398,32.99000,     -0.39339, 22.09326,50.00000,20.00000,2.82870
869.75098,33.00000,     -0.39463, 22.09326,50.00000,20.00000,2.82799
870.05200,33.01000,     -0.39539, 22.09326,50.00000,20.00000,2.82726
870.35400,33.02000,     -0.39635, 22.09326,50.00000,20.00000,2.82654
870.65302,33.03000,     -0.39718, 22.09326,50.00000,20.00000,2.82582
870.95203,33.04000,     -0.39799, 22.08679,50.00000,20.00000,2.82510
871.25299,33.05000,     -0.39882, 22.08679,50.00000,20.00000,2.82438
871.54999,33.06000,     -0.39962, 22.08679,50.00000,20.00000,2.82367
871.85303,33.07000,     -0.40048, 22.08350,50.00000,20.00000,2.82294
872.14899,33.08000,     -0.40147, 22.08350,50.00000,20.00000,2.82223
872.45099,33.09000,     -0.40223, 22.08998,50.00000,20.00000,2.82151
872.75201,33.10000,     -0.40299, 22.09326,50.00000,20.00000,2.82079
873.04797,33.11000,     -0.40385, 22.09326,50.00000,20.00000,2.82008
873.34998,33.12000,     -0.40507, 22.09326,50.00000,20.00000,2.81935
873.65302,33.13000,     -0.40596, 22.09326,50.00000,20.00000,2.81863
873.95001,33.14000,     -0.40682, 22.09326,50.00000,20.00000,2.81791
874.25098,33.15000,     -0.40779, 22.09326,50.00000,20.00000,2.81719
874.54797,33.16000,     -0.40863, 22.09326,50.00000,20.00000,2.81648
874.84998,33.17000,     -0.40986, 22.08350,50.00000,20.00000,2.81576
875.15198,33.18000,     -0.41106, 22.08032,50.00000,20.00000,2.81503
875.45001,33.19000,     -0.41180, 22.08032,50.00000,20.00000,2.81432
875.75098,33.20000,     -0.41269, 22.08032,50.00000,20.00000,2.81360
876.04999,33.21000,     -0.41350, 22.07703,50.00000,20.00000,2.81288
876.34998,33.22000,     -0.41487, 22.06621,50.00000,20.00000,2.81216
876.64801,33.23000,     -0.41565, 22.06621,50.00000,20.00000,2.81145
876.95001,33.24000,     -0.41657, 22.06621,50.00000,20.00000,2.81072
877.24799,33.25000,     -0.41733, 22.06621,50.00000,20.00000,2.81001
877.54498,33.26000,     -0.41810, 22.06302,50.00000,20.00000,2.80930
877.84900,33.27000,     -0.41886, 22.05326,50.00000,20.00000,2.80857
878.14600,33.28000,     -0.42017, 22.05654,50.00000,20.00000,2.80786
878.44598,33.29000,     -0.42175, 22.06621,50.00000,20.00000,2.80714
878.74597,33.30000,     -0.42273, 22.06621,50.00000,20.00000,2.80642
879.04498,33.31000,     -0.42357, 22.06621,50.00000,20.00000,2.80571
879.34601,33.32000,     -0.42444, 22.06621,50.00000,20.00000,2.80499
879.64502,33.33000,     -0.42531, 22.05973,50.00000,20.00000,2.80427
879.94397,33.34000,     -0.42621, 22.05326,50.00000,20.00000,2.80356
880.24500,33.35000,     -0.42724, 22.05326,50.00000,20.00000,2.80284
880.54303,33.36000,     -0.42819, 22.06302,50.00000,20.00000,2.80212
880.84497,33.37000,     -0.42917, 22.06630,50.00000,20.00000,2.80140
881.14502,33.38000,     -0.43004, 22.06630,50.00000,20.00000,2.80068
881.44397,33.39000,     -0.43118, 22.06630,50.00000,20.00000,2.79997
881.73999,33.40000,     -0.43216, 22.06630,50.00000,20.00000,2.79926
882.04303,33.41000,     -0.43137, 22.06630,50.00000,20.00000,2.79854
882.34198,33.42000,     -0.43001, 22.05983,50.00000,20.00000,2.79782
882.64301,33.43000,     -0.42899, 22.05336,50.00000,20.00000,2.79710
882.94299,33.44000,     -0.42883, 22.05336,50.00000,20.00000,2.79639
883.24298,33.45000,     -0.42897, 22.05336,50.00000,20.00000,2.79567
883.53900,33.46000,     -0.42955, 22.05336,50.00000,20.00000,2.79496
883.84198,33.47000,     -0.42990, 22.05336,50.00000,20.00000,2.79424
884.14099,33.48000,     -0.43014, 22.05336,50.00000,20.00000,2.79352
884.44299,33.49000,     -0.43062, 22.05336,50.00000,20.00000,2.79280
884.74402,33.50000,     -0.43113, 22.05336,50.00000,20.00000,2.79208
885.04602,33.51000,     -0.43156, 22.05336,50.00000,20.00000,2.79136
885.34497,33.52000,     -0.43199, 22.05336,50.00000,20.00000,2.79065
885.64398,33.53000,     -0.43281, 22.05336,50.00000,20.00000,2.78993
885.94598,33.54000,     -0.43366, 22.05336,50.00000,20.00000,2.78921
886.24500,33.55000,     -0.43459, 22.05973,50.00000,20.00000,2.78850
886.54700,33.56000,     -0.43518, 22.05336,50.00000,20.00000,2.78777
886.84698,33.57000,     -0.43595, 22.05336,50.00000,20.00000,2.78706
887.14801,33.58000,     -0.43670, 22.05336,50.00000,20.00000,2.78634
887.44598,33.59000,     -0.43745, 22.05336,50.00000,20.00000,2.78563
887.74597,33.60000,     -0.43828, 22.04360,50.00000,20.00000,2.78491
888.04797,33.61000,     -0.43918, 22.04041,50.00000,20.00000,2.78419
888.34497,33.62000,     -0.43988, 22.04041,50.00000,20.00000,2.78348
888.64697,33.63000,     -0.44087, 22.04041,50.00000,20.00000,2.78276
888.94897,33.64000,     -0.44162, 22.04041,50.00000,20.00000,2.78204
889.24799,33.65000,     -0.44271, 22.04678,50.00000,20.00000,2.78133
889.54602,33.66000,     -0.44365, 22.04031,50.00000,20.00000,2.78062
889.84900,33.67000,     -0.44464, 22.04031,50.00000,20.00000,2.77989
890.14697,33.68000,     -0.44541, 22.04031,50.00000,20.00000,2.77918
890.44800,33.69000,     -0.44616, 22.04031,50.00000,20.00000,2.77847
890.74799,33.70000,     -0.44697, 22.04031,50.00000,20.00000,2.77775
891.04602,33.71000,     -0.44780, 22.04031,50.00000,20.00000,2.77704
891.34900,33.72000,     -0.44874, 22.04031,50.00000,20.00000,2.77632
891.65002,33.73000,     -0.44926, 22.04678,50.00000,20.00000,2.77560
891.94897,33.74000,     -0.45046, 22.04678,50.00000,20.00000,2.77489
892.24799,33.75000,     -0.45137, 22.04031,50.00000,20.00000,2.77417
892.54700,33.76000,     -0.45223, 22.04031,50.00000,20.00000,2.77346
892.84698,33.77000,     -0.45325, 22.04031,50.00000,20.00000,2.77275
893.15002,33.78000,     -0.45425, 22.04031,50.00000,20.00000,2.77202
893.44897,33.79000,     -0.45535, 22.04031,50.00000,20.00000,2.77131
893.75098,33.80000,     -0.45603, 22.04031,50.00000,20.00000,2.77059
894.05200,33.81000,     -0.45673, 22.04031,50.00000,20.00000,2.76987
894.35101,33.82000,     -0.45754, 22.03712,50.00000,20.00000,2.76916
894.64899,33.83000,     -0.45859, 22.02736,50.00000,20.00000,2.76845
894.95001,33.84000,     -0.45975, 22.02736,50.00000,20.00000,2.76773
895.25098,33.85000,     -0.46053, 22.02736,50.00000,20.00000,2.76702
895.54999,33.86000,     -0.46161, 22.02736,50.00000,20.00000,2.76631
895.85199,33.87000,     -0.46272, 22.02736,50.00000,20.00000,2.76559
896.15503,33.88000,     -0.46367, 22.02736,50.00000,20.00000,2.76486
896.45203,33.89000,     -0.46456, 22.02736,50.00000,20.00000,2.76416
896.75098,33.90000,     -0.46532, 22.02736,50.00000,20.00000,2.76345
