#EXPORTTYPE:                 ,DATA ALL                                                     
#FILE:                       ,PYRO_MDF_30_900_N2_05Kmin_recal_02.ngb-ds3                   
#FORMAT:                     ,NETZSCH5                                                     
#FTYPE:                      ,ANSI                                                         
#IDENTITY:                   ,pyro_30_900_N2_5Kmin_MDF_02                                  
#DECIMAL:                    ,POINT                                                        
#SEPARATOR:                  ,COMMA                                                        
#MTYPE:                      ,DSC                                                          
#INSTRUMENT:                 ,NETZSCH STA 449F3                                            
#PROJECT:                    ,pyroboard                                                    
#DATE/TIME:                  ,06.02.2021 13:33:58 (UTC+1)                                  
#CORR. FILE:                 ,Correction for method PYROBOARD_30_900_N2_5Kmin_Recal_cooling
#TEMPCAL:                    ,06-01-2021 09:45                                             
#SENSITIVITY:                ,06-01-2021 10:08                                             
#LABORATORY:                 ,TUPO                                                         
#OPERATOR:                   ,LH                                                           
#REMARK:                     ,                                                             
#SAMPLE:                     ,pyro_30_900_N2_5Kmin_MDF_02                                  
#SAMPLE MASS /mg:            ,10.2924                                                      
#MATERIAL:                   ,MDF                                                          
#REFERENCE:                  ,-----                                                        
#REFERENCE MASS /mg:         ,0                                                            
#TYPE OF CRUCIBLE:           ,Al2O3 85 µl, open                                            
#SAMPLE CRUCIBLE MASS /mg:   ,132.8691                                                     
#REFERENCE CRUCIBLE MASS /mg:,135.12                                                       
#DSC RANGE /µV:              ,5000                                                         
#TG RANGE /mg:               ,35000                                                        
#TAU-R:                      ,---                                                          
#CORR. CODE:                 ,020                                                          
#EXO:                        ,-1                                                           
#RANGE:                      ,30°C/5.0(K/min)/900°C                                        
#SEGMENT:                    ,S2/4                                                         
#SEG. 2:                     ,30°C/5.0(K/min)/900°C                                        

##Temp./°C,Time/min,DSC/(mW/mg),Mass/%,Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),Sensit./(uV/mW)
 35.23500,  7.20000, 7.483295e-02, 99.76099,50.00000,20.00000,6.03846
 35.29900,  7.21000, 7.554872e-02, 99.76206,50.00000,20.00000,6.03816
 35.36400,  7.22000, 7.628918e-02, 99.76206,50.00000,20.00000,6.03786
 35.43400,  7.23000, 7.709140e-02, 99.76643,50.00000,20.00000,6.03753
 35.49900,  7.24000, 7.795479e-02, 99.76973,50.00000,20.00000,6.03722
 35.56400,  7.25000, 7.885511e-02, 99.77187,50.00000,20.00000,6.03691
 35.63300,  7.26000, 7.970666e-02, 99.77615,50.00000,20.00000,6.03659
 35.70000,  7.27000, 8.063185e-02, 99.77624,50.00000,20.00000,6.03627
 35.76700,  7.28000, 8.133609e-02, 99.78596,50.00000,20.00000,6.03595
 35.83600,  7.29000, 8.207737e-02, 99.78052,50.00000,20.00000,6.03563
 35.90400,  7.30000, 8.284323e-02, 99.79247,50.00000,20.00000,6.03531
 35.97200,  7.31000, 8.367058e-02, 99.78926,50.00000,20.00000,6.03499
 36.04100,  7.32000, 8.455951e-02, 99.79684,50.00000,20.00000,6.03466
 36.11100,  7.33000, 8.543632e-02, 99.80442,50.00000,20.00000,6.03433
 36.18000,  7.34000, 8.612888e-02, 99.80879,50.00000,20.00000,6.03400
 36.25000,  7.35000, 8.698130e-02, 99.80772,50.00000,20.00000,6.03367
 36.32100,  7.36000, 8.778473e-02, 99.81967,50.00000,20.00000,6.03334
 36.38900,  7.37000, 8.856348e-02, 99.81530,50.00000,20.00000,6.03302
 36.46400,  7.38000, 8.964998e-02, 99.82181,50.00000,20.00000,6.03266
 36.53300,  7.39000, 9.051500e-02, 99.82191,50.00000,20.00000,6.03234
 36.60200,  7.40000, 9.126951e-02, 99.82298,50.00000,20.00000,6.03201
 36.67700,  7.41000, 9.203683e-02, 99.82725,50.00000,20.00000,6.03166
 36.74800,  7.42000, 9.286540e-02, 99.82725,50.00000,20.00000,6.03132
 36.82000,  7.43000, 9.390308e-02, 99.83697,50.00000,20.00000,6.03098
 36.89300,  7.44000, 9.458449e-02, 99.84357,50.00000,20.00000,6.03064
 36.96800,  7.45000, 9.547510e-02, 99.84795,50.00000,20.00000,6.03028
 37.04200,  7.46000, 9.636574e-02, 99.85776,50.00000,20.00000,6.02993
 37.11200,  7.47000, 9.715783e-02, 99.86203,50.00000,20.00000,6.02960
 37.19000,  7.48000, 9.802439e-02, 99.86097,50.00000,20.00000,6.02923
 37.26100,  7.49000, 9.882904e-02, 99.87185,50.00000,20.00000,6.02890
 37.33500,  7.50000, 9.968319e-02, 99.86310,50.00000,20.00000,6.02855
 37.41100,  7.51000,      0.10050, 99.87505,50.00000,20.00000,6.02819
 37.48600,  7.52000,      0.10137, 99.86845,50.00000,20.00000,6.02783
 37.56200,  7.53000,      0.10221, 99.86417,50.00000,20.00000,6.02747
 37.63800,  7.54000,      0.10305, 99.87175,50.00000,20.00000,6.02711
 37.71200,  7.55000,      0.10391, 99.86417,50.00000,20.00000,6.02676
 37.78700,  7.56000,      0.10470, 99.86747,50.00000,20.00000,6.02641
 37.86400,  7.57000,      0.10565, 99.87836,50.00000,20.00000,6.02605
 37.94100,  7.58000,      0.10651, 99.86641,50.00000,20.00000,6.02568
 38.01900,  7.59000,      0.10728, 99.87943,50.00000,20.00000,6.02531
 38.09200,  7.60000,      0.10807, 99.87943,50.00000,20.00000,6.02497
 38.16900,  7.61000,      0.10885, 99.88156,50.00000,20.00000,6.02460
 38.24600,  7.62000,      0.10978, 99.88380,50.00000,20.00000,6.02424
 38.32500,  7.63000,      0.11055, 99.87719,50.00000,20.00000,6.02386
 38.40200,  7.64000,      0.11133, 99.88807,50.00000,20.00000,6.02350
 38.47800,  7.65000,      0.11220, 99.88049,50.00000,20.00000,6.02314
 38.55500,  7.66000,      0.11306, 99.88807,50.00000,20.00000,6.02278
 38.63400,  7.67000,      0.11388, 99.88477,50.00000,20.00000,6.02240
 38.71200,  7.68000,      0.11464, 99.88691,50.00000,20.00000,6.02203
 38.79100,  7.69000,      0.11560, 99.89235,50.00000,20.00000,6.02166
 38.87100,  7.70000,      0.11648, 99.90002,50.00000,20.00000,6.02128
 38.94800,  7.71000,      0.11716, 99.91081,50.00000,20.00000,6.02092
 39.02800,  7.72000,      0.11794, 99.91090,50.00000,20.00000,6.02054
 39.10500,  7.73000,      0.11891, 99.91411,50.00000,20.00000,6.02017
 39.17900,  7.74000,      0.11960, 99.91411,50.00000,20.00000,6.01982
 39.26400,  7.75000,      0.12045, 99.92499,50.00000,20.00000,6.01942
 39.34100,  7.76000,      0.12122, 99.91965,50.00000,20.00000,6.01905
 39.42100,  7.77000,      0.12194, 99.92286,50.00000,20.00000,6.01868
 39.50000,  7.78000,      0.12279, 99.93150,50.00000,20.00000,6.01830
 39.58000,  7.79000,      0.12361, 99.92830,50.00000,20.00000,6.01792
 39.65900,  7.80000,      0.12443, 99.93257,50.00000,20.00000,6.01755
 39.74000,  7.81000,      0.12521, 99.93257,50.00000,20.00000,6.01716
 39.82000,  7.82000,      0.12593, 99.93587,50.00000,20.00000,6.01679
 39.90000,  7.83000,      0.12662, 99.93374,50.00000,20.00000,6.01641
 39.98100,  7.84000,      0.12742, 99.93374,50.00000,20.00000,6.01602
 40.05900,  7.85000,      0.12819, 99.94238,50.00000,20.00000,6.01565
 40.14100,  7.86000,      0.12896, 99.93481,50.00000,20.00000,6.01526
 40.22100,  7.87000,      0.12967, 99.93481,50.00000,20.00000,6.01488
 40.30000,  7.88000,      0.13042, 99.93811,50.00000,20.00000,6.01451
 40.38100,  7.89000,      0.13114, 99.93481,50.00000,20.00000,6.01413
 40.46100,  7.90000,      0.13192, 99.93481,50.00000,20.00000,6.01375
 40.54400,  7.91000,      0.13274, 99.94238,50.00000,20.00000,6.01335
 40.62500,  7.92000,      0.13330, 99.95113,50.00000,20.00000,6.01297
 40.70500,  7.93000,      0.13402, 99.95113,50.00000,20.00000,6.01259
 40.78500,  7.94000,      0.13482, 99.94783,50.00000,20.00000,6.01221
 40.86700,  7.95000,      0.13562, 99.95327,50.00000,20.00000,6.01182
 40.95000,  7.96000,      0.13622, 99.95327,50.00000,20.00000,6.01143
 41.02900,  7.97000,      0.13689, 99.96415,50.00000,20.00000,6.01105
 41.11200,  7.98000,      0.13763, 99.96959,50.00000,20.00000,6.01066
 41.19300,  7.99000,      0.13832, 99.96949,50.00000,20.00000,6.01027
 41.26900,  8.00000,      0.13891, 99.97173,50.00000,20.00000,6.00991
 41.34900,  8.01000,      0.13980, 99.97173,50.00000,20.00000,6.00953
 41.43300,  8.02000,      0.14040, 99.97824,50.00000,20.00000,6.00914
 41.51600,  8.03000,      0.14106, 99.98688,50.00000,20.00000,6.00874
 41.59300,  8.04000,      0.14174, 99.98688,50.00000,20.00000,6.00838
 41.67700,  8.05000,      0.14228, 99.98688,50.00000,20.00000,6.00798
 41.75900,  8.06000,      0.14290, 99.99670,50.00000,20.00000,6.00759
 41.84000,  8.07000,      0.14358, 99.99990,50.00000,20.00000,6.00720
 41.91800,  8.08000,      0.14427, 99.99990,50.00000,20.00000,6.00683
 42.00100,  8.09000,      0.14497,100.00641,50.00000,20.00000,6.00644
 42.07800,  8.10000,      0.14556,100.00544,50.00000,20.00000,6.00607
 42.16300,  8.11000,      0.14624,100.00214,50.00000,20.00000,6.00567
 42.24200,  8.12000,      0.14686,100.00214,50.00000,20.00000,6.00530
 42.32400,  8.13000,      0.14743,100.00534,50.00000,20.00000,6.00491
 42.40700,  8.14000,      0.14808,100.01195,50.00000,20.00000,6.00451
 42.48500,  8.15000,      0.14842,100.00214,50.00000,20.00000,6.00414
 42.56900,  8.16000,      0.14900,100.00214,50.00000,20.00000,6.00374
 42.64600,  8.17000,      0.14952,100.00865,50.00000,20.00000,6.00338
 42.73200,  8.18000,      0.15024,100.01729,50.00000,20.00000,6.00297
 42.81300,  8.19000,      0.15083,100.01078,50.00000,20.00000,6.00258
 42.89000,  8.20000,      0.15140,100.01409,50.00000,20.00000,6.00222
 42.97400,  8.21000,      0.15184,100.01846,50.00000,20.00000,6.00182
 43.05500,  8.22000,      0.15232,100.01846,50.00000,20.00000,6.00143
 43.13200,  8.23000,      0.15281,100.02167,50.00000,20.00000,6.00107
 43.21300,  8.24000,      0.15346,100.02497,50.00000,20.00000,6.00068
 43.29500,  8.25000,      0.15395,100.01846,50.00000,20.00000,6.00029
 43.37600,  8.26000,      0.15449,100.01846,50.00000,20.00000,5.99991
 43.45500,  8.27000,      0.15502,100.02497,50.00000,20.00000,5.99953
 43.53600,  8.28000,      0.15544,100.03255,50.00000,20.00000,5.99915
 43.61500,  8.29000,      0.15587,100.03255,50.00000,20.00000,5.99877
 43.69700,  8.30000,      0.15635,100.03255,50.00000,20.00000,5.99838
 43.77400,  8.31000,      0.15681,100.03255,50.00000,20.00000,5.99801
 43.85300,  8.32000,      0.15724,100.03906,50.00000,20.00000,5.99764
 43.93400,  8.33000,      0.15767,100.03371,50.00000,20.00000,5.99725
 44.01500,  8.34000,      0.15817,100.03371,50.00000,20.00000,5.99687
 44.09200,  8.35000,      0.15867,100.03371,50.00000,20.00000,5.99650
 44.17500,  8.36000,      0.15904,100.04343,50.00000,20.00000,5.99611
 44.25200,  8.37000,      0.15926,100.04673,50.00000,20.00000,5.99574
 44.33300,  8.38000,      0.15976,100.04673,50.00000,20.00000,5.99536
 44.41300,  8.39000,      0.16022,100.04673,50.00000,20.00000,5.99497
 44.49100,  8.40000,      0.16062,100.04022,50.00000,20.00000,5.99460
 44.57100,  8.41000,      0.16099,100.03362,50.00000,20.00000,5.99422
 44.65000,  8.42000,      0.16138,100.03362,50.00000,20.00000,5.99385
 44.72800,  8.43000,      0.16175,100.04013,50.00000,20.00000,5.99348
 44.80800,  8.44000,      0.16218,100.04771,50.00000,20.00000,5.99310
 44.88300,  8.45000,      0.16253,100.04771,50.00000,20.00000,5.99274
 44.96400,  8.46000,      0.16282,100.04771,50.00000,20.00000,5.99235
 45.04300,  8.47000,      0.16312,100.04771,50.00000,20.00000,5.99198
 45.12100,  8.48000,      0.16347,100.04771,50.00000,20.00000,5.99161
 45.20000,  8.49000,      0.16380,100.04771,50.00000,20.00000,5.99123
 45.27800,  8.50000,      0.16413,100.05421,50.00000,20.00000,5.99086
 45.35600,  8.51000,      0.16446,100.06072,50.00000,20.00000,5.99049
 45.43300,  8.52000,      0.16468,100.06072,50.00000,20.00000,5.99012
 45.51200,  8.53000,      0.16486,100.06072,50.00000,20.00000,5.98974
 45.58700,  8.54000,      0.16520,100.06072,50.00000,20.00000,5.98939
 45.66500,  8.55000,      0.16548,100.06072,50.00000,20.00000,5.98901
 45.74100,  8.56000,      0.16579,100.06072,50.00000,20.00000,5.98865
 45.81900,  8.57000,      0.16608,100.06072,50.00000,20.00000,5.98828
 45.89700,  8.58000,      0.16623,100.06723,50.00000,20.00000,5.98791
 45.97300,  8.59000,      0.16645,100.07374,50.00000,20.00000,5.98755
 46.04800,  8.60000,      0.16675,100.07374,50.00000,20.00000,5.98719
 46.12600,  8.61000,      0.16702,100.07374,50.00000,20.00000,5.98682
 46.20500,  8.62000,      0.16730,100.07374,50.00000,20.00000,5.98644
 46.28100,  8.63000,      0.16754,100.07374,50.00000,20.00000,5.98608
 46.35200,  8.64000,      0.16757,100.07374,50.00000,20.00000,5.98574
 46.43000,  8.65000,      0.16773,100.07374,50.00000,20.00000,5.98537
 46.50900,  8.66000,      0.16800,100.07374,50.00000,20.00000,5.98499
 46.58300,  8.67000,      0.16810,100.07374,50.00000,20.00000,5.98464
 46.65700,  8.68000,      0.16835,100.07374,50.00000,20.00000,5.98429
 46.73300,  8.69000,      0.16856,100.07374,50.00000,20.00000,5.98392
 46.80800,  8.70000,      0.16874,100.06403,50.00000,20.00000,5.98357
 46.88300,  8.71000,      0.16899,100.06072,50.00000,20.00000,5.98321
 46.96000,  8.72000,      0.16901,100.06072,50.00000,20.00000,5.98284
 47.03200,  8.73000,      0.16914,100.06072,50.00000,20.00000,5.98250
 47.10800,  8.74000,      0.16928,100.06072,50.00000,20.00000,5.98214
 47.18300,  8.75000,      0.16944,100.06072,50.00000,20.00000,5.98178
 47.25700,  8.76000,      0.16953,100.06072,50.00000,20.00000,5.98142
 47.33100,  8.77000,      0.16964,100.06072,50.00000,20.00000,5.98107
 47.40300,  8.78000,      0.16979,100.06072,50.00000,20.00000,5.98073
 47.47500,  8.79000,      0.16992,100.06072,50.00000,20.00000,5.98038
 47.55000,  8.80000,      0.17004,100.06072,50.00000,20.00000,5.98003
 47.62500,  8.81000,      0.17000,100.06072,50.00000,20.00000,5.97967
 47.69600,  8.82000,      0.17013,100.06072,50.00000,20.00000,5.97933
 47.77200,  8.83000,      0.17016,100.06072,50.00000,20.00000,5.97897
 47.84400,  8.84000,      0.17022,100.06072,50.00000,20.00000,5.97862
 47.91700,  8.85000,      0.17030,100.06072,50.00000,20.00000,5.97828
 47.98900,  8.86000,      0.17039,100.06072,50.00000,20.00000,5.97793
 48.06100,  8.87000,      0.17042,100.06403,50.00000,20.00000,5.97759
 48.13300,  8.88000,      0.17043,100.07374,50.00000,20.00000,5.97724
 48.20400,  8.89000,      0.17031,100.07374,50.00000,20.00000,5.97691
 48.27900,  8.90000,      0.17042,100.07374,50.00000,20.00000,5.97655
 48.35000,  8.91000,      0.17045,100.07374,50.00000,20.00000,5.97621
 48.41900,  8.92000,      0.17035,100.07374,50.00000,20.00000,5.97588
 48.49200,  8.93000,      0.17045,100.07374,50.00000,20.00000,5.97553
 48.55800,  8.94000,      0.17050,100.07374,50.00000,20.00000,5.97521
 48.63400,  8.95000,      0.17035,100.07374,50.00000,20.00000,5.97485
 48.70400,  8.96000,      0.17041,100.07374,50.00000,20.00000,5.97452
 48.77300,  8.97000,      0.17037,100.07374,50.00000,20.00000,5.97419
 48.84500,  8.98000,      0.17033,100.07374,50.00000,20.00000,5.97384
 48.91300,  8.99000,      0.17029,100.07384,50.00000,20.00000,5.97352
 48.98300,  9.00000,      0.17029,100.08025,50.00000,20.00000,5.97318
 49.05400,  9.01000,      0.17026,100.08025,50.00000,20.00000,5.97285
 49.12400,  9.02000,      0.17023,100.08025,50.00000,20.00000,5.97251
 49.19400,  9.03000,      0.17014,100.07705,50.00000,20.00000,5.97218
 49.26200,  9.04000,      0.17008,100.07374,50.00000,20.00000,5.97185
 49.33500,  9.05000,      0.16995,100.07374,50.00000,20.00000,5.97150
 49.40200,  9.06000,      0.16994,100.07374,50.00000,20.00000,5.97118
 49.47000,  9.07000,      0.16987,100.07374,50.00000,20.00000,5.97086
 49.53500,  9.08000,      0.16985,100.07374,50.00000,20.00000,5.97055
 49.60900,  9.09000,      0.16958,100.07374,50.00000,20.00000,5.97019
 49.67600,  9.10000,      0.16938,100.07374,50.00000,20.00000,5.96987
 49.74400,  9.11000,      0.16950,100.07374,50.00000,20.00000,5.96955
 49.81300,  9.12000,      0.16945,100.07374,50.00000,20.00000,5.96922
 49.87800,  9.13000,      0.16914,100.07374,50.00000,20.00000,5.96891
 49.94300,  9.14000,      0.16899,100.07374,50.00000,20.00000,5.96860
 50.01300,  9.15000,      0.16895,100.07054,50.00000,20.00000,5.96826
 50.07900,  9.16000,      0.16881,100.06072,50.00000,20.00000,5.96795
 50.14600,  9.17000,      0.16877,100.06072,50.00000,20.00000,5.96763
 50.20900,  9.18000,      0.16869,100.06072,50.00000,20.00000,5.96732
 50.27900,  9.19000,      0.16847,100.06072,50.00000,20.00000,5.96699
 50.34600,  9.20000,      0.16831,100.06072,50.00000,20.00000,5.96667
 50.41200,  9.21000,      0.16823,100.06072,50.00000,20.00000,5.96635
 50.47700,  9.22000,      0.16808,100.06072,50.00000,20.00000,5.96604
 50.54500,  9.23000,      0.16784,100.06072,50.00000,20.00000,5.96572
 50.60900,  9.24000,      0.16763,100.06072,50.00000,20.00000,5.96541
 50.67400,  9.25000,      0.16752,100.06072,50.00000,20.00000,5.96510
 50.74100,  9.26000,      0.16738,100.06072,50.00000,20.00000,5.96478
 50.80700,  9.27000,      0.16722,100.06072,50.00000,20.00000,5.96446
 50.86900,  9.28000,      0.16700,100.05101,50.00000,20.00000,5.96417
 50.93700,  9.29000,      0.16686,100.04771,50.00000,20.00000,5.96384
 50.99900,  9.30000,      0.16659,100.04771,50.00000,20.00000,5.96355
 51.06700,  9.31000,      0.16640,100.04771,50.00000,20.00000,5.96322
 51.13000,  9.32000,      0.16627,100.04771,50.00000,20.00000,5.96292
 51.19200,  9.33000,      0.16595,100.04771,50.00000,20.00000,5.96262
 51.25700,  9.34000,      0.16576,100.04771,50.00000,20.00000,5.96231
 51.32100,  9.35000,      0.16557,100.04771,50.00000,20.00000,5.96200
 51.38800,  9.36000,      0.16547,100.04771,50.00000,20.00000,5.96168
 51.44800,  9.37000,      0.16537,100.04771,50.00000,20.00000,5.96140
 51.51200,  9.38000,      0.16501,100.04771,50.00000,20.00000,5.96109
 51.57700,  9.39000,      0.16480,100.04771,50.00000,20.00000,5.96078
 51.63900,  9.40000,      0.16450,100.04771,50.00000,20.00000,5.96048
 51.70200,  9.41000,      0.16429,100.04771,50.00000,20.00000,5.96018
 51.76400,  9.42000,      0.16409,100.04771,50.00000,20.00000,5.95988
 51.82400,  9.43000,      0.16392,100.04771,50.00000,20.00000,5.95960
 51.88900,  9.44000,      0.16372,100.04771,50.00000,20.00000,5.95928
 51.95000,  9.45000,      0.16359,100.03789,50.00000,20.00000,5.95899
 52.01300,  9.46000,      0.16330,100.03469,50.00000,20.00000,5.95869
 52.07600,  9.47000,      0.16307,100.03469,50.00000,20.00000,5.95839
 52.13500,  9.48000,      0.16283,100.03469,50.00000,20.00000,5.95811
 52.19900,  9.49000,      0.16262,100.03469,50.00000,20.00000,5.95780
 52.25900,  9.50000,      0.16238,100.02818,50.00000,20.00000,5.95751
 52.32300,  9.51000,      0.16201,100.02167,50.00000,20.00000,5.95721
 52.38100,  9.52000,      0.16188,100.02167,50.00000,20.00000,5.95693
 52.44300,  9.53000,      0.16169,100.02167,50.00000,20.00000,5.95663
 52.50200,  9.54000,      0.16140,100.02167,50.00000,20.00000,5.95635
 52.56400,  9.55000,      0.16117,100.02167,50.00000,20.00000,5.95605
 52.62200,  9.56000,      0.16089,100.02167,50.00000,20.00000,5.95577
 52.68300,  9.57000,      0.16061,100.02167,50.00000,20.00000,5.95548
 52.74300,  9.58000,      0.16037,100.01516,50.00000,20.00000,5.95519
 52.80400,  9.59000,      0.16019,100.00865,50.00000,20.00000,5.95490
 52.86400,  9.60000,      0.15994,100.01846,50.00000,20.00000,5.95461
 52.92100,  9.61000,      0.15965,100.02167,50.00000,20.00000,5.95434
 52.98400,  9.62000,      0.15957,100.02167,50.00000,20.00000,5.95404
 53.04200,  9.63000,      0.15908,100.02167,50.00000,20.00000,5.95376
 53.09900,  9.64000,      0.15884,100.02167,50.00000,20.00000,5.95349
 53.15700,  9.65000,      0.15856,100.02167,50.00000,20.00000,5.95321
 53.22100,  9.66000,      0.15825,100.02167,50.00000,20.00000,5.95290
 53.27900,  9.67000,      0.15801,100.02167,50.00000,20.00000,5.95262
 53.33700,  9.68000,      0.15778,100.02167,50.00000,20.00000,5.95235
 53.39600,  9.69000,      0.15758,100.02167,50.00000,20.00000,5.95206
 53.45700,  9.70000,      0.15734,100.02167,50.00000,20.00000,5.95177
 53.51100,  9.71000,      0.15706,100.02167,50.00000,20.00000,5.95151
 53.57100,  9.72000,      0.15678,100.02167,50.00000,20.00000,5.95122
 53.62900,  9.73000,      0.15648,100.02167,50.00000,20.00000,5.95095
 53.68700,  9.74000,      0.15628,100.01516,50.00000,20.00000,5.95067
 53.74700,  9.75000,      0.15607,100.00865,50.00000,20.00000,5.95038
 53.80200,  9.76000,      0.15580,100.00865,50.00000,20.00000,5.95012
 53.86100,  9.77000,      0.15555,100.00865,50.00000,20.00000,5.94983
 53.91700,  9.78000,      0.15527,100.00865,50.00000,20.00000,5.94956
 53.97400,  9.79000,      0.15495,100.00865,50.00000,20.00000,5.94929
 54.03100,  9.80000,      0.15465,100.00865,50.00000,20.00000,5.94902
 54.08800,  9.81000,      0.15435,100.00865,50.00000,20.00000,5.94874
 54.14400,  9.82000,      0.15411,100.00204,50.00000,20.00000,5.94848
 54.20000,  9.83000,      0.15384, 99.99553,50.00000,20.00000,5.94821
 54.25900,  9.84000,      0.15355, 99.99553,50.00000,20.00000,5.94792
 54.31200,  9.85000,      0.15338, 99.99553,50.00000,20.00000,5.94767
 54.37000,  9.86000,      0.15313, 99.99553,50.00000,20.00000,5.94739
 54.42700,  9.87000,      0.15291, 99.99553,50.00000,20.00000,5.94712
 54.48100,  9.88000,      0.15269, 99.99553,50.00000,20.00000,5.94686
 54.54100,  9.89000,      0.15250, 99.99553,50.00000,20.00000,5.94657
 54.59400,  9.90000,      0.15213, 99.99553,50.00000,20.00000,5.94632
 54.64900,  9.91000,      0.15178, 99.99553,50.00000,20.00000,5.94605
 54.70700,  9.92000,      0.15146, 99.99553,50.00000,20.00000,5.94577
 54.76300,  9.93000,      0.15121, 99.99553,50.00000,20.00000,5.94550
 54.81800,  9.94000,      0.15098, 99.99553,50.00000,20.00000,5.94524
 54.87200,  9.95000,      0.15078, 99.98902,50.00000,20.00000,5.94498
 54.92800,  9.96000,      0.15050, 99.98251,50.00000,20.00000,5.94471
 54.97900,  9.97000,      0.15026, 99.98251,50.00000,20.00000,5.94447
 55.03900,  9.98000,      0.14997, 99.98251,50.00000,20.00000,5.94418
 55.09400,  9.99000,      0.14973, 99.98251,50.00000,20.00000,5.94392
 55.14800, 10.00000,      0.14948, 99.98251,50.00000,20.00000,5.94366
 55.20100, 10.01000,      0.14932, 99.98251,50.00000,20.00000,5.94340
 55.25800, 10.02000,      0.14910, 99.98251,50.00000,20.00000,5.94313
 55.31400, 10.03000,      0.14878, 99.98251,50.00000,20.00000,5.94286
 55.36400, 10.04000,      0.14845, 99.98251,50.00000,20.00000,5.94262
 55.42100, 10.05000,      0.14824, 99.98251,50.00000,20.00000,5.94235
 55.47500, 10.06000,      0.14803, 99.98251,50.00000,20.00000,5.94209
 55.52900, 10.07000,      0.14767, 99.97931,50.00000,20.00000,5.94183
 55.58300, 10.08000,      0.14747, 99.96949,50.00000,20.00000,5.94157
 55.63200, 10.09000,      0.14728, 99.96949,50.00000,20.00000,5.94133
 55.68900, 10.10000,      0.14705, 99.96949,50.00000,20.00000,5.94106
 55.74300, 10.11000,      0.14666, 99.96949,50.00000,20.00000,5.94080
 55.79400, 10.12000,      0.14653, 99.96949,50.00000,20.00000,5.94055
 55.84800, 10.13000,      0.14639, 99.96949,50.00000,20.00000,5.94029
 55.90400, 10.14000,      0.14609, 99.96949,50.00000,20.00000,5.94003
 55.95700, 10.15000,      0.14586, 99.96949,50.00000,20.00000,5.93977
 56.01300, 10.16000,      0.14558, 99.96949,50.00000,20.00000,5.93950
 56.06200, 10.17000,      0.14523, 99.96949,50.00000,20.00000,5.93927
 56.11700, 10.18000,      0.14498, 99.96949,50.00000,20.00000,5.93900
 56.16800, 10.19000,      0.14485, 99.96949,50.00000,20.00000,5.93876
 56.22100, 10.20000,      0.14453, 99.96949,50.00000,20.00000,5.93850
 56.27300, 10.21000,      0.14428, 99.96949,50.00000,20.00000,5.93825
 56.32900, 10.22000,      0.14406, 99.96949,50.00000,20.00000,5.93798
 56.37700, 10.23000,      0.14385, 99.96949,50.00000,20.00000,5.93775
 56.43200, 10.24000,      0.14358, 99.96949,50.00000,20.00000,5.93749
 56.48600, 10.25000,      0.14354, 99.96949,50.00000,20.00000,5.93723
 56.53700, 10.26000,      0.14322, 99.96629,50.00000,20.00000,5.93698
 56.58900, 10.27000,      0.14297, 99.95647,50.00000,20.00000,5.93673
 56.64100, 10.28000,      0.14286, 99.95647,50.00000,20.00000,5.93648
 56.69400, 10.29000,      0.14262, 99.94996,50.00000,20.00000,5.93623
 56.74300, 10.30000,      0.14266, 99.94996,50.00000,20.00000,5.93599
 56.79600, 10.31000,      0.14225, 99.94996,50.00000,20.00000,5.93574
 56.85000, 10.32000,      0.14198, 99.94996,50.00000,20.00000,5.93548
 56.89900, 10.33000,      0.14162, 99.94345,50.00000,20.00000,5.93524
 56.95300, 10.34000,      0.14136, 99.94345,50.00000,20.00000,5.93498
 57.00400, 10.35000,      0.14130, 99.94345,50.00000,20.00000,5.93474
 57.05500, 10.36000,      0.14107, 99.94345,50.00000,20.00000,5.93449
 57.10900, 10.37000,      0.14097, 99.94345,50.00000,20.00000,5.93423
 57.16200, 10.38000,      0.14081, 99.94345,50.00000,20.00000,5.93398
 57.21000, 10.39000,      0.14049, 99.94345,50.00000,20.00000,5.93375
 57.26000, 10.40000,      0.14021, 99.94345,50.00000,20.00000,5.93351
 57.31500, 10.41000,      0.14016, 99.93364,50.00000,20.00000,5.93324
 57.36500, 10.42000,      0.13999, 99.93043,50.00000,20.00000,5.93300
 57.41600, 10.43000,      0.13986, 99.93043,50.00000,20.00000,5.93276
 57.46800, 10.44000,      0.13957, 99.93043,50.00000,20.00000,5.93251
 57.51800, 10.45000,      0.13934, 99.93043,50.00000,20.00000,5.93227
 57.57000, 10.46000,      0.13917, 99.93043,50.00000,20.00000,5.93202
 57.61900, 10.47000,      0.13902, 99.93043,50.00000,20.00000,5.93178
 57.66900, 10.48000,      0.13879, 99.93043,50.00000,20.00000,5.93154
 57.72000, 10.49000,      0.13861, 99.93043,50.00000,20.00000,5.93129
 57.77200, 10.50000,      0.13842, 99.93043,50.00000,20.00000,5.93104
 57.82200, 10.51000,      0.13826, 99.93043,50.00000,20.00000,5.93080
 57.87200, 10.52000,      0.13828, 99.93043,50.00000,20.00000,5.93056
 57.92400, 10.53000,      0.13790, 99.93043,50.00000,20.00000,5.93031
 57.97200, 10.54000,      0.13768, 99.93043,50.00000,20.00000,5.93008
 58.02400, 10.55000,      0.13769, 99.93043,50.00000,20.00000,5.92983
